IP Address,Port,Organization,Hostnames,Reference,Port(s),Protocol,Service,Details,Source
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,"tcp,udp",,Virtual Network Computing (VNC) remote desktop protocol (used by Apple Remote Desktop and others) (official),Wikipedia
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,tcp,vnc,Virtual Network Computer,SANS
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,"328,359,005,988",tcp,applications,Apple Remote Desktop,Portforward
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,"tcp,udp",applications,OSXvnc,Portforward
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,"tcp,udp",applications,RealVNC,Portforward
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,tcp,applications,Teamviewer,Portforward
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,"580,055,005,900",tcp,applications,Tight VNC,Portforward
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,"550,058,005,900",tcp,applications,Vitual Network Computing,Portforward
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,"550,058,005,900",tcp,applications,VNC,Portforward
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,tcp,vnc,Virtual Network Computer display 0,Nmap
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,tcp,threat,Evivinc,Bekkoame
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,tcp,threat,VNC,Bekkoame
174.166.123.232,5900,"Comcast Cable Communications, LLC",c-174-166-123-232.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=5900,5900,"tcp,udp",rfb,"Remote Framebuffer [RFC6143] , registered 2006-03",IANA
73.40.55.83,9600,"Comcast Cable Communications, LLC",c-73-40-55-83.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=9600,9600,udp,micromuse-ncpw,"IANA registered for MICROMUSE-NCPW

Factory Interface Network Service (FINS), a network protocol used by Omron programmable logic controllers",SG
73.40.55.83,9600,"Comcast Cable Communications, LLC",c-73-40-55-83.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=9600,9600,tcp,applications,"The Omron SYSMAC Cx product family PLCs (CS series, CJ series, and CP series) through 2022-05-18 lack cryptographic authentication. They utilize the Omron FINS (9600/TCP) protocol for engineering purposes, including downloading projects and control logic to the PLC. This protocol has authentication flaws as reported in FSCT-2022-0057. Control logic is downloaded to PLC volatile memory using the FINS Program Area Read and Program Area Write commands or to non-volatile memory using other commands from where it can be loaded into volatile memory for execution. The logic that is loaded into and executed from the user program area exists in compiled object code form. Upon execution, these object codes are first passed to a dedicated ASIC that determines whether the object code is to be executed by the ASIC or the microprocessor. In the former case, the object code is interpreted by the ASIC whereas in the latter case the object code is passed to the microprocessor for object code interpretation by a ROM interpreter. In the abnormal case where the object code cannot be handled by either, an abnormal condition is triggered and the PLC is halted. The logic that is downloaded to the PLC does not seem to be cryptographically authenticated, thus allowing an attacker to manipulate transmitted object code to the PLC and either execute arbitrary object code commands on the ASIC or on the microprocessor interpreter.

References:[CVE-2022-31207]",SG
73.40.55.83,9600,"Comcast Cable Communications, LLC",c-73-40-55-83.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=9600,9600,"tcp,udp",micromuse-ncpw,MICROMUSE-NCPW,IANA
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,udp,trojans,W32.Beagle.AR@mm [Symantec-2004-092811-5825-99] (2004.9.28) - mass mailing worm with backdoor functionality on port 81/tcp & udp. Affects all current Windows versions.,SG
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,tcp,http,"Hyper Text Transfer Protocol (HTTP) - ports used for web traffic. See also TCP ports 80, 8080, 8081.



Some common uses for port 81/tcp include web administration (cobalt cube), web proxy servers, McAfee Framework Service, TigerVPN (servers speed check), etc.



If you're not running web services on this port, keep in mind it is also used by some trojans:

Backdoor.Asylum [Symantec-2000-121815-0609-99] (2000.05.02) - remote access trojan, uses ports 81, 2343, 23432 by default.

W32.Beagle.AR@mm [Symantec-2004-092811-5825-99] (2004.09.28) - port 81.



Stack-based buffer overflow in the RespondeHTTPPendiente function in the HTTP server for SUMUS 0.2.2 allows remote attackers to execute arbitrary code via a large packet sent to TCP port 81.

References: [CVE-2005-1110]



RemoConChubo trojan and Blue Iris also use this port.",SG
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,tcp,,Torpark - Onion routing (unofficial),Wikipedia
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,tcp,trojan,Asylum,Trojans
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,"tcp,udp",hosts2-ns,HOSTS2 Name Server,SANS
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,tcp,RemoConChubo,[trojan] RemoConChubo,SANS
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,"tcp,udp",hosts2-ns,HOSTS2 Name Server,Nmap
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,tcp,threat,W32.Beagle,Bekkoame
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,tcp,threat,Xeory,Bekkoame
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,udp,threat,W32.Beagle,Bekkoame
66.177.163.215,81,"Comcast Cable Communications Holdings, Inc",c-66-177-163-215.hsd1.fl.comcast.net,https://www.speedguide.net/port.php?port=81,81,"tcp,udp",,"Unassigned, modified: 2007-09-06",IANA
50.220.68.21,4100,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=4100,4100,"tcp,udp",igo-incognito,"IGo Incognito Data Port, WatchGuard Authentication Applet, ICQ, Abacast, Sybase ASE



Malicious services using this port: Remote Anything, SkyDance



The WatchGuard Firebox II security appliance is vulnerable to a denial of service attack. A remote attacker can connect to the authentication port (TCP port 4100) and send a malformed URL to the device to cause the authentication service to shut down. The device must be restarted to regain functionality.

References: [BID-1573], [CVE-2000-0783], [XFDB-5098]",SG
50.220.68.21,4100,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=4100,4100,"tcp,udp",,WatchGuard Authentication Applet - default (unofficial),Wikipedia
50.220.68.21,4100,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=4100,4100,"tcp,udp",igo-incognito,"IGo Incognito Data Port, registered 2002-02",IANA
50.220.68.21,4100,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=4100,4096-4224,udp,applications,Quadrox GuardDVR,Portforward
50.220.68.21,4100,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=4100,4096-4224,udp,applications,Quadrox GuardNVR,Portforward
50.220.68.21,4100,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=4100,4096-4224,udp,applications,Quadrox WebCCTV DVR,Portforward
50.220.68.21,4100,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=4100,4096-4224,udp,applications,Quadrox WebCCTV NDVR,Portforward
50.220.68.21,4100,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=4100,4096-4224,udp,applications,Quadrox WebCCTV NVR,Portforward
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,3389,tcp,rdp,"Port is IANA registered for Microsoft WBT Server, used for Windows Remote Desktop and Remote Assistance connections (RDP - Remote Desktop Protocol). Also used by Windows Terminal Server.



See also: MS Security Bulletin [MS02-051] and [MS01-040].



Trojans using this port: Backdoor.Win32.Agent.cdm [Symantec-2005-050114-4234-99], TSPY_AGENT.ADDQ



This port is vulnerable to Denial of Service Attack Against Windows NT Terminal Server. A remote attacker can quickly cause a server to reach full memory utilization by creating a large number of normal TCP connections to port 3389.  Individual connections will timeout, but a low bandwidth

continuous attack will maintain a terminal server at maximum memory utilization and prevent new connections from a legitimate source from taking place.  Legitimate new connections will fail at this point with an error of either a connection timeout, or the terminal server has ended the connection.

References: [CVE-1999-0680]



A vulnerability exists in the Remote Desktop Protocol (RDP), where an attacker could send a specially crafted sequence of packets to TCP port 3389 which can result in RDP to accessing an object in memory after it has been deleted.

References: [CVE-2012-2526]



Zmodo Geovision also uses port 3389 (TCP/UDP)",SG
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,3389,tcp,,Microsoft Terminal Server (RDP) officially registered as Windows Based Terminal (WBT) (unofficial),Wikipedia
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,3389,"tcp,udp",ms-term-services,MS Terminal Services,SANS
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,"21, 80, 3389, 4550, 5550, 6550, 9650",tcp,applications,GeoVision TwinDVR with Webcam,Portforward
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,"21,80,3389,4550,5550,6550",tcp,applications,GeoVision Webcam,Portforward
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,3389,"tcp,udp",applications,Remote Desktop,Portforward
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,3389,tcp,applications,Terminal Services,Portforward
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,3389,"tcp,udp",applications,Windows 2000 Terminal Server,Portforward
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,3389,"tcp,udp",ms-term-serv,Microsoft Remote Display Protocol,Nmap
23.30.232.2,3389,"Comcast Cable Communications, LLC",23-30-232-2-static.hfc.comcastbusiness.net,https://www.speedguide.net/port.php?port=3389,3389,"tcp,udp",ms-wbt-server,MS WBT Server,IANA
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,"tcp,udp",UPnP,"Universal Plug and Play (UPnP) uses two ports, 5000 TCP and 1900 UDP. UPnP is a set of networking protocols that allows for networked and mobile devices to seamlessly discover each others' presence on the network and communicate.



3CX Phone System Management Console

AT&T U-verse public, educational, and government access (PEG) streaming over HTTP uses port 5000 TCP

Google Assistant webserver docker container commonly listens on TCP ports 5000 and 9324.

Cowrie-Logviewer, a python script to visualize the logs of the cowrie honeypot, uses 5000 as default

Docker Registry server

Dwyco Video Conferencing

File Station, Audio Station

Flask Development Webserver

Heroku console access

ICUII Client v.4

Synology Management Console uses port 5000 TCP to access DSM

Yahoo Messenger Chat

Cirrato printing system uses TCP ports 5000 and 5005



League of Legends uses ports 5000-5500 UDP



Trojan Horses that use port 5000: Back Door Setup, Blazer5, Bubbel, ICKiller, Ra1d, Sockets des Troie, Socket 23

Trojan.Webus.B [Symantec-2004-100519-0947-99] - DDoS attack trojan, kills antivirus services, 10.05.2004. Uses port 5000/tcp for a DDoS attack.

W32.Mytob.HH@mm [Symantec-2005-071116-2302-99] - a mass-mailing worm with backdoor capabilities. Connects to an IRC server and listens for remote commands on port 26418/tcp. Also opens a backdoor on port 5000/tcp.



UPnP discovery/SSDP, is a service that runs by default on Windows, and there are multiple security vulnerabilities associated with it, especially on older Windows versions. In 2001, Microsoft released 60 updates to Windows related to UPnP vulnerabilities.

MS Security Bulletin [MS01-054]

MS Security Bulletin [MS01-059]



Stack-based buffer overflow in Hospira Communication Engine (CE) before 1.2 in LifeCare PCA Infusion System 5.07, Plum A+ Infusion System 13.40, and Plum A+3 Infusion System 13.40 allows remote attackers to cause a denial of service or possibly have unspecified other impact via traffic on TCP port 5000.

References: [CVE-2015-7909], [XFDB-110113]



OpenLambda 2019-09-10 allows DNS rebinding attacks against the OL server for the REST API on TCP port 5000.

References: [CVE-2019-20329]



Lack of authentication in the network relays used in MEGVII Koala 2.9.1-c3s allows attackers to grant physical access to anyone by sending packet data to UDP port 5000.

References: [CVE-2020-17475], [XFDB-186861]



This vulnerability allows network-adjacent attackers to bypass authentication on affected installations of NETGEAR R6700 V1.0.4.84_10.0.58 routers. Although authentication is required to exploit this vulnerability, the existing authentication mechanism can be bypassed. The specific flaw exists within the UPnP service, which listens on TCP port 5000 by default. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length, stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-9643.

References: [CVE-2020-10924], [CVE-2020-10923]



A denial of service vulnerability has been identified in Go2Call. The problem is that Go2Call doesn't handle long bogus UDP packets. This allows malicious people to crash the application by sending a 1500 byte long packet to port 5000/udp.

References: [SECUNIA-9673]



SenNet Optimal DataLogger appliance, Solar DataLogger appliance and Multitask Meter could allow a remote attacker to bypass security restrictions, caused by no authentication mechanism implemented for the Telnet service. By connecting to Telnet service using TCP port 5000, an attacker could exploit this vulnerability to bypass access restrictions to connect to the shell and issue commands.

References: [XFDB-124381]



There is no CSRF protection in Liman application. With a little help of social engineering (like sending a link via email/chat) an attacker may force the victim to click on a malicious link, with the purpose of manipulating his current account information, or changing entirely his password. Download the application, make an account and login inside the panel under : http://127.0.0.1:5000 expose the docker port on 5000.

References: [EDB-48869]



This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of NETGEAR R6400v2 1.0.4.106_10.0.80 routers. Authentication is not required to exploit this vulnerability. The specific flaw exists within the UPnP service, which listens on TCP port 5000 by default. When parsing the uuid request header, the process does not properly validate the length of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-14110.

References: [CVE-2021-34991]



Backdoor.Win32.BNLite / Remote Heap Based Buffer Overflow - the malware listens on TCP port 5000. Third party attackers who can reach the system can send a specially crafted payload to trigger a heap based buffer overflow overwriting the ECX, EDX registers and corrupting memory located on the heap.

References: [MVID-2021-0407]



Backdoor.Win32.BNLite / Remote Stack Buffer Overflow - BioNet Lite Server 4.0a listens on TCP port 5000. Third-party attackers who can reach an infected system can trigger a buffer overflow overwriting the ECX, EDX and AX (16-bit) registers by sending a long junk payload.

References: [MVID-2022-0502]



The Emerson ROC and FloBoss RTU product lines through 2022-05-02 perform insecure filesystem operations. They utilize the ROC protocol (4000/TCP, 5000/TCP) for communications between a master terminal and RTUs. Opcode 203 of this protocol allows a master terminal to transfer files to and from the flash filesystem and carrying out arbitrary file and directory read, write, and delete operations.

References: [CVE-2022-30264]",SG
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,,commplex-main (official),Wikipedia
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,,UPnP - Windows network device interoperability (unofficial),Wikipedia
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,"tcp,udp",,VTun - VPN Software (unofficial),Wikipedia
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,trojan,"Back Door Setup, Bubbel, Ra1d, Sockets des Troie",Trojans
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,BackDoorSetup,[trojan] Back Door Setup,SANS
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,udp,commplex-main,,SANS
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,"443,1024-5000,5190","tcp,udp",applications,AIM Video IM,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,applications,DINA DVR Server,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,"1099,5000-5001,8080",tcp,applications,DINA RMC,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,"1024-5000,6700-6702,6880",tcp,applications,Dwyco Video Conferencing,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,"1024-5000,6700-6702,6880",tcp,applications,ICUII Client Version 4,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,"80,5000-5001",tcp,applications,QSee QSD2216,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,"5000-5001,5050",tcp,applications,Yahoo Messenger Chat,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000-5010,udp,applications,Yahoo Messenger Voice Chat,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000-5001,tcp,applications,Yahoo Messenger Voice Chat,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000-5010,udp,applications,Yahoo Voice Chat,Portforward
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,upnp,"Universal PnP, also Free Internet Chess Server",Nmap
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,udp,upnp,also complex-main,Nmap
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,BioNetLite,[trojan] BioNet Lite,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,Blazer5,[trojan] Blazer5,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,Bubbel,[trojan] Bubbel,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,"tcp,udp",commplex-main,commplex-main,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,fics,Free Internet Chess Server,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,ICKiller,[trojan] ICKiller,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,pitou,Pitou P2 CAM Emulator,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,Ra1d,[trojan] Ra1d,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,SocketsdesTroie,[trojan] Sockets des Troie,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,upnp,Universal Plug and Play,Neophasis
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,threat,Blazer5,Bekkoame
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,threat,Bubbel,Bekkoame
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,threat,ICKiller,Bekkoame
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,threat,Ra1d,Bekkoame
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,threat,Sockets des Troie port 5001 Back Door Setup,Bekkoame
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,threat,Trojan.Webus,Bekkoame
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,threat,W32.Bobax,Bekkoame
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,tcp,threat,W32.Mytob,Bekkoame
71.233.124.134,5000,"Comcast Cable Communications, Inc.",c-71-233-124-134.hsd1.ma.comcast.net,https://www.speedguide.net/port.php?port=5000,5000,"tcp,udp",threat,Sockets de Troie (A French Trojan Horse and virus),Bekkoame
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,5400,tcp,trojans,"Trojans that use this port: Back Construction, Blade Runner, Digital Spy



Xwis server also uses port 5400 (TCP/UDP)



Numara Asset Manager Platform (AMP) uses the following ports:

1610 - primary AMP port

1611 - communication between console and master server

Other optional ports used by AMP:

1609 - used to calculate available bandwidth for transfer windows

1612 - used by the application kiosk feature

2500 - used for multicast data transfers to agents

5400 - used for remote control only

22,23,25,135-139,445 - used for auto discovery, SSH remote inventory scans, SMB remote inventory

161 - SNMP remote inventory scan

67-69 - relays can be used to avoid opening ports over the wan



Unspecified vulnerability in Appian Enterprise Business Process Management (BPM) Suite 5.6 SP1 allows remote attackers to cause a denial of service via a crafted packet to TCP port 5400.

References: [CVE-2007-6509], [BID-26913]



Cisco Prime Central for Hosted Collaboration Solution (HCS) Assurance 8.6 and 9.x before 9.2(1) allows remote attackers to cause a denial of service (disk consumption) via a flood of TCP packets to port 5400, leading to large error-log files, aka Bug ID CSCua42724.

References: [CVE-2013-3387]



Port is also IANA registered for: 5400/tcp   Excerpt Search",SG
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,5400,udp,games,"Command and Conquer Red Alert, Fly For Fun (TCP/UDP)",SG
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,5400,tcp,trojan,"Back Construction, Blade Runner, Digital Spy",Trojans
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,5400,tcp,BackConstruction,[trojan] Back Construction,SANS
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,5400,tcp,BladeRunner,[trojan] Blade Runner,SANS
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,"1234-1237,4000,5400,5009",udp,applications,Command and Conquer Red Alert,Portforward
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,"1234-1237,4000,5400",udp,applications,Command and Conquer Tiberian Sun,Portforward
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,"1234-1237,4000,5400",udp,applications,Command and Conquer Tiberian Sun Firestorm,Portforward
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,"1234-1237,4000,5009,5400",udp,applications,Xwis,Portforward
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,5400,tcp,pcduo-old,RemCon PC-Duo - old port,Nmap
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,5400,udp,threat,"The game ""Command and Conquer""",Bekkoame
71.62.254.120,5400,"Comcast Cable Communications Holdings, Inc",c-71-62-254-120.hsd1.va.comcast.net,https://www.speedguide.net/port.php?port=5400,5400,"tcp,udp",excerpt,Excerpt Search,IANA
